route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed,duty,duty_sequence_number,run_sequence_number,route_short_name
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-1030_1,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/1,10,10,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-1100_1,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/1,11,11,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-1130_1,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/1,12,12,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-1230_1,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/1,13,13,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-1300_1,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/1,14,14,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-1440_1,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/1,15,1,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-1510_1,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/1,16,2,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-1540_1,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/1,17,3,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-1610_1,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/1,18,4,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-1640_1,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/1,19,5,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
207,1,NORMAL_207_Saswad To Hadapsar_Down-1910_0,Saswad To Hadapsar,,0,,4347,,,207/6,14,6,207 - Saswad To Hadapsar
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-1710_1,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/1,20,6,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-1740_1,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/1,21,7,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-1810_1,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/1,22,8,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-1840_1,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/1,23,9,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-1910_1,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/1,24,10,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-1940_1,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/1,25,11,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-2010_1,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/1,26,12,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-2110_1,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/1,27,13,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-2140_1,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/1,28,14,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-0630_0,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/2,1,1,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-0700_0,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/2,2,2,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-0730_0,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/2,3,3,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-0800_0,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/2,4,4,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-0830_0,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/2,5,5,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-0900_0,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/2,6,6,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-0930_0,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/2,7,7,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-1000_0,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/2,8,8,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-1030_0,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/2,9,9,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-1100_0,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/2,10,10,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-1130_0,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/2,11,11,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-1230_0,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/2,12,12,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
308,1,NORMAL_308_Bhakti Shakti To Gharkul Vasahat Chikhli_Up-1300_0,Bhakti Shakti To Gharkul Vasahat Chikhli,,0,,3753,,,308/2,13,13,308 - Bhakti Shakti To Gharkul Vasahat Chikhli
308,1,NORMAL_308_Gharkul Vasahat Chikhli To Bhakti Shakti_Down-1330_0,Gharkul Vasahat Chikhli To Bhakti Shakti,,0,,3755,,,308/2,14,14,308 - Gharkul Vasahat Chikhli To Bhakti Shakti
291,1,NORMAL_291_Katraj To Hadapsar Gadital_Up-2240_0,Katraj To Hadapsar Gadital,,0,,4029,,,209/8,11,5,291 - Katraj To Hadapsar Gadital
291,1,NORMAL_291_Hadapsar Gadital To Katraj_Down-2335_0,Hadapsar Gadital To Katraj,,0,,4030,,,209/8,12,6,291 - Hadapsar Gadital To Katraj
RATRANI3,1,NORMAL_RATRANI3_Hadapsar Gadital To Swargate_Down-2100_0,Hadapsar Gadital To Swargate,,1,,4568,,,RATRANI3/1,1,1,RATRANI3 - Hadapsar Gadital To Swargate
RATRANI3,1,NORMAL_RATRANI3_Swargate To Hadapsar Gadital_Up-2140_0,Swargate To Hadapsar Gadital,,1,,4567,,,RATRANI3/1,2,2,RATRANI3 - Swargate To Hadapsar Gadital
RATRANI3,1,NORMAL_RATRANI3_Hadapsar Gadital To Swargate_Down-2220_0,Hadapsar Gadital To Swargate,,1,,4568,,,RATRANI3/1,3,3,RATRANI3 - Hadapsar Gadital To Swargate
RATRANI3,1,NORMAL_RATRANI3_Swargate To Hadapsar Gadital_Up-2250_0,Swargate To Hadapsar Gadital,,1,,4567,,,RATRANI3/1,4,4,RATRANI3 - Swargate To Hadapsar Gadital
RATRANI3,1,NORMAL_RATRANI3_Hadapsar Gadital To Swargate_Down-2340_0,Hadapsar Gadital To Swargate,,1,,4568,,,RATRANI3/1,5,5,RATRANI3 - Hadapsar Gadital To Swargate
RATRANI3,1,NORMAL_RATRANI3_Swargate To Hadapsar Gadital_Up-0200_0,Swargate To Hadapsar Gadital,,1,,4567,,,RATRANI3/1,6,6,RATRANI3 - Swargate To Hadapsar Gadital
RATRANI3,1,NORMAL_RATRANI3_Hadapsar Gadital To Swargate_Down-0100_0,Hadapsar Gadital To Swargate,,1,,4568,,,RATRANI3/1,7,7,RATRANI3 - Hadapsar Gadital To Swargate
RATRANI3,1,NORMAL_RATRANI3_Swargate To Hadapsar Gadital_Up-0140_0,Swargate To Hadapsar Gadital,,1,,4567,,,RATRANI3/1,8,8,RATRANI3 - Swargate To Hadapsar Gadital
RATRANI3,1,NORMAL_RATRANI3_Hadapsar Gadital To Swargate_Down-0345_0,Hadapsar Gadital To Swargate,,1,,4568,,,RATRANI3/1,9,9,RATRANI3 - Hadapsar Gadital To Swargate
RATRANI3,1,NORMAL_RATRANI3_Swargate To Hadapsar Gadital_Up-0415_0,Swargate To Hadapsar Gadital,,1,,4567,,,RATRANI3/1,10,10,RATRANI3 - Swargate To Hadapsar Gadital
RATRANI3,1,NORMAL_RATRANI3_Hadapsar Gadital To Swargate_Down-2140_0,Hadapsar Gadital To Swargate,,1,,4568,,,RATRANI3/2,1,1,RATRANI3 - Hadapsar Gadital To Swargate
RATRANI3,1,NORMAL_RATRANI3_Swargate To Hadapsar Gadital_Up-2220_0,Swargate To Hadapsar Gadital,,1,,4567,,,RATRANI3/2,2,2,RATRANI3 - Swargate To Hadapsar Gadital
RATRANI3,1,NORMAL_RATRANI3_Hadapsar Gadital To Swargate_Down-2300_0,Hadapsar Gadital To Swargate,,1,,4568,,,RATRANI3/2,3,3,RATRANI3 - Hadapsar Gadital To Swargate
RATRANI3,1,NORMAL_RATRANI3_Swargate To Hadapsar Gadital_Up-2340_0,Swargate To Hadapsar Gadital,,1,,4567,,,RATRANI3/2,4,4,RATRANI3 - Swargate To Hadapsar Gadital
RATRANI3,1,NORMAL_RATRANI3_Hadapsar Gadital To Swargate_Down-0020_0,Hadapsar Gadital To Swargate,,1,,4568,,,RATRANI3/2,5,5,RATRANI3 - Hadapsar Gadital To Swargate
RATRANI3,1,NORMAL_RATRANI3_Swargate To Hadapsar Gadital_Up-0100_0,Swargate To Hadapsar Gadital,,1,,4567,,,RATRANI3/2,6,6,RATRANI3 - Swargate To Hadapsar Gadital
RATRANI3,1,NORMAL_RATRANI3_Hadapsar Gadital To Swargate_Down-0130_0,Hadapsar Gadital To Swargate,,1,,4568,,,RATRANI3/2,7,7,RATRANI3 - Hadapsar Gadital To Swargate
RATRANI3,1,NORMAL_RATRANI3_Swargate To Hadapsar Gadital_Up-0200_1,Swargate To Hadapsar Gadital,,1,,4567,,,RATRANI3/2,8,8,RATRANI3 - Swargate To Hadapsar Gadital
RATRANI3,1,NORMAL_RATRANI3_Hadapsar Gadital To Swargate_Down-0425_0,Hadapsar Gadital To Swargate,,1,,4568,,,RATRANI3/2,9,9,RATRANI3 - Hadapsar Gadital To Swargate
RATRANI3,1,NORMAL_RATRANI3_Swargate To Hadapsar Gadital_Up-0455_0,Swargate To Hadapsar Gadital,,1,,4567,,,RATRANI3/2,10,10,RATRANI3 - Swargate To Hadapsar Gadital
RATRANI4,1,NORMAL_RATRANI4_Hadapsar Gadital To Pune station_Up-2120_0,Hadapsar Gadital To Pune station,,1,,4565,,,RATRANI4/1,1,1,RATRANI4 - Hadapsar Gadital To Pune station
RATRANI4,1,NORMAL_RATRANI4_Pune Station To Hadapsar Gadital_Down-2200_0,Pune Station To Hadapsar Gadital,,1,,4563,,,RATRANI4/1,2,2,RATRANI4 - Pune Station To Hadapsar Gadital
RATRANI4,1,NORMAL_RATRANI4_Hadapsar Gadital To Pune station_Up-2240_0,Hadapsar Gadital To Pune station,,1,,4565,,,RATRANI4/1,3,3,RATRANI4 - Hadapsar Gadital To Pune station
RATRANI4,1,NORMAL_RATRANI4_Pune Station To Hadapsar Gadital_Down-2320_0,Pune Station To Hadapsar Gadital,,1,,4563,,,RATRANI4/1,4,4,RATRANI4 - Pune Station To Hadapsar Gadital
RATRANI4,1,NORMAL_RATRANI4_Hadapsar Gadital To Pune station_Up-0000_0,Hadapsar Gadital To Pune station,,1,,4565,,,RATRANI4/1,5,5,RATRANI4 - Hadapsar Gadital To Pune station
RATRANI4,1,NORMAL_RATRANI4_Pune Station To Hadapsar Gadital_Down-0040_0,Pune Station To Hadapsar Gadital,,1,,4563,,,RATRANI4/1,6,6,RATRANI4 - Pune Station To Hadapsar Gadital
RATRANI4,1,NORMAL_RATRANI4_Hadapsar Gadital To Pune station_Up-0250_0,Hadapsar Gadital To Pune station,,1,,4565,,,RATRANI4/1,7,7,RATRANI4 - Hadapsar Gadital To Pune station
RATRANI4,1,NORMAL_RATRANI4_Pune Station To Hadapsar Gadital_Down-0325_0,Pune Station To Hadapsar Gadital,,1,,4563,,,RATRANI4/1,8,8,RATRANI4 - Pune Station To Hadapsar Gadital
RATRANI4,1,NORMAL_RATRANI4_Hadapsar Gadital To Pune station_Up-0405_0,Hadapsar Gadital To Pune station,,1,,4565,,,RATRANI4/1,9,9,RATRANI4 - Hadapsar Gadital To Pune station
RATRANI4,1,NORMAL_RATRANI4_Pune Station To Hadapsar Gadital_Down-0435_0,Pune Station To Hadapsar Gadital,,1,,4563,,,RATRANI4/1,10,10,RATRANI4 - Pune Station To Hadapsar Gadital
RATRANI4,1,NORMAL_RATRANI4_Hadapsar Gadital To Pune station_Up-2200_0,Hadapsar Gadital To Pune station,,1,,4565,,,RATRANI4/2,1,1,RATRANI4 - Hadapsar Gadital To Pune station
RATRANI4,1,NORMAL_RATRANI4_Pune Station To Hadapsar Gadital_Down-2245_0,Pune Station To Hadapsar Gadital,,1,,4563,,,RATRANI4/2,2,2,RATRANI4 - Pune Station To Hadapsar Gadital
RATRANI4,1,NORMAL_RATRANI4_Hadapsar Gadital To Pune station_Up-2320_0,Hadapsar Gadital To Pune station,,1,,4565,,,RATRANI4/2,3,3,RATRANI4 - Hadapsar Gadital To Pune station
RATRANI4,1,NORMAL_RATRANI4_Pune Station To Hadapsar Gadital_Down-0000_0,Pune Station To Hadapsar Gadital,,1,,4563,,,RATRANI4/2,4,4,RATRANI4 - Pune Station To Hadapsar Gadital
RATRANI4,1,NORMAL_RATRANI4_Hadapsar Gadital To Pune station_Up-0040_0,Hadapsar Gadital To Pune station,,1,,4565,,,RATRANI4/2,5,5,RATRANI4 - Hadapsar Gadital To Pune station
207,1,NORMAL_207_Hadapsar To Saswad_Up-0510_0,Hadapsar To Saswad,,0,,4346,,,207/6,1,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0550_0,Saswad To Hadapsar,,0,,4347,,,207/6,2,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0645_0,Hadapsar To Saswad,,0,,4346,,,207/6,3,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0740_0,Saswad To Hadapsar,,0,,4347,,,207/6,4,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0840_0,Hadapsar To Saswad,,0,,4346,,,207/6,5,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1010_0,Saswad To Hadapsar,,0,,4347,,,207/6,6,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1120_0,Hadapsar To Saswad,,0,,4346,,,207/6,7,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1220_0,Saswad To Hadapsar,,0,,4347,,,207/6,8,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1340_0,Hadapsar To Saswad,,0,,4346,,,207/6,9,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1435_0,Saswad To Hadapsar,,0,,4347,,,207/6,10,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1535_0,Hadapsar To Saswad,,0,,4346,,,207/6,11,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1635_0,Saswad To Hadapsar,,0,,4347,,,207/6,12,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-2010_0,Hadapsar To Saswad,,0,,4346,,,207/6,15,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2100_0,Saswad To Hadapsar,,0,,4347,,,207/6,16,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0520_0,Hadapsar To Saswad,,0,,4346,,,207/7,1,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0605_0,Saswad To Hadapsar,,0,,4347,,,207/7,2,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0700_0,Hadapsar To Saswad,,0,,4346,,,207/7,3,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0755_0,Saswad To Hadapsar,,0,,4347,,,207/7,4,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0855_0,Hadapsar To Saswad,,0,,4346,,,207/7,5,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0955_0,Saswad To Hadapsar,,0,,4347,,,207/7,6,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1100_0,Hadapsar To Saswad,,0,,4346,,,207/7,7,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1235_0,Saswad To Hadapsar,,0,,4347,,,207/7,8,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1550_0,Hadapsar To Saswad,,0,,4346,,,207/7,9,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1650_0,Saswad To Hadapsar,,0,,4347,,,207/7,10,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1750_0,Hadapsar To Saswad,,0,,4346,,,207/7,11,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1850_0,Saswad To Hadapsar,,0,,4347,,,207/7,12,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1950_0,Hadapsar To Saswad,,0,,4346,,,207/7,13,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2115_0,Saswad To Hadapsar,,0,,4347,,,207/7,14,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-2215_0,Hadapsar To Saswad,,0,,4346,,,207/7,15,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2310_0,Saswad To Hadapsar,,0,,4347,,,207/7,16,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0530_0,Hadapsar To Saswad,,0,,4346,,,207/8,1,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0615_0,Saswad To Hadapsar,,0,,4347,,,207/8,2,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0715_0,Hadapsar To Saswad,,0,,4346,,,207/8,3,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0810_0,Saswad To Hadapsar,,0,,4347,,,207/8,4,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0910_0,Hadapsar To Saswad,,0,,4346,,,207/8,5,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1040_0,Saswad To Hadapsar,,0,,4347,,,207/8,6,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1140_0,Hadapsar To Saswad,,0,,4346,,,207/8,7,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1245_0,Saswad To Hadapsar,,0,,4347,,,207/8,8,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1400_0,Hadapsar To Saswad,,0,,4346,,,207/8,9,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1500_0,Saswad To Hadapsar,,0,,4347,,,207/8,10,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1600_0,Hadapsar To Saswad,,0,,4346,,,207/8,11,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1700_0,Saswad To Hadapsar,,0,,4347,,,207/8,12,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1800_0,Hadapsar To Saswad,,0,,4346,,,207/8,13,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1930_0,Saswad To Hadapsar,,0,,4347,,,207/8,14,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-2030_0,Hadapsar To Saswad,,0,,4346,,,207/8,15,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2125_0,Saswad To Hadapsar,,0,,4347,,,207/8,16,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0540_0,Hadapsar To Saswad,,0,,4346,,,207/9,1,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0625_0,Saswad To Hadapsar,,0,,4347,,,207/9,2,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0730_0,Hadapsar To Saswad,,0,,4346,,,207/9,3,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0825_0,Saswad To Hadapsar,,0,,4347,,,207/9,4,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0925_0,Hadapsar To Saswad,,0,,4346,,,207/9,5,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1100_0,Saswad To Hadapsar,,0,,4347,,,207/9,6,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1200_0,Hadapsar To Saswad,,0,,4346,,,207/9,7,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1255_0,Saswad To Hadapsar,,0,,4347,,,207/9,8,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1615_0,Hadapsar To Saswad,,0,,4346,,,207/9,9,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1715_0,Saswad To Hadapsar,,0,,4347,,,207/9,10,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1815_0,Hadapsar To Saswad,,0,,4346,,,207/9,11,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1945_0,Saswad To Hadapsar,,0,,4347,,,207/9,12,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-2045_0,Hadapsar To Saswad,,0,,4346,,,207/9,13,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2140_0,Saswad To Hadapsar,,0,,4347,,,207/9,14,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-2235_0,Hadapsar To Saswad,,0,,4346,,,207/9,15,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2330_0,Saswad To Hadapsar,,0,,4347,,,207/9,16,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0550_0,Hadapsar To Saswad,,0,,4346,,,207/10,1,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0635_0,Saswad To Hadapsar,,0,,4347,,,207/10,2,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0740_0,Hadapsar To Saswad,,0,,4346,,,207/10,3,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-0840_0,Saswad To Hadapsar,,0,,4347,,,207/10,4,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-0940_0,Hadapsar To Saswad,,0,,4346,,,207/10,5,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1115_0,Saswad To Hadapsar,,0,,4347,,,207/10,6,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1220_0,Hadapsar To Saswad,,0,,4346,,,207/10,7,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1310_0,Saswad To Hadapsar,,0,,4347,,,207/10,8,8,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1420_0,Hadapsar To Saswad,,0,,4346,,,207/10,9,1,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1525_0,Saswad To Hadapsar,,0,,4347,,,207/10,10,2,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1630_0,Hadapsar To Saswad,,0,,4346,,,207/10,11,3,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-1730_0,Saswad To Hadapsar,,0,,4347,,,207/10,12,4,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-1830_0,Hadapsar To Saswad,,0,,4346,,,207/10,13,5,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2000_0,Saswad To Hadapsar,,0,,4347,,,207/10,14,6,207 - Saswad To Hadapsar
207,1,NORMAL_207_Hadapsar To Saswad_Up-2100_0,Hadapsar To Saswad,,0,,4346,,,207/10,15,7,207 - Hadapsar To Saswad
207,1,NORMAL_207_Saswad To Hadapsar_Down-2155_0,Saswad To Hadapsar,,0,,4347,,,207/10,16,8,207 - Saswad To Hadapsar
